seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
31245,2024,4922,Daishen Nix,NA,PG,21,3,NBA,MIN,10,35,13.3,0.53,0.684,0.211,0,3.1,1.6,9.1,2.8,0,4.6,27.4,0,0.1,0,0.047,-1.3,-0.1,-1.5,0
31246,2024,4923,Dalano Banton,NA,PG,24,3,NBA,TOT,27,240,9.4,0.476,0.299,0.455,6,14.2,10.1,13.8,1.6,1.1,15.5,19.6,-0.2,0.3,0.1,0.028,-4.8,0.3,-4.5,-0.2
31247,2024,4923,Dalano Banton,NA,PG,24,3,NBA,BOS,24,171,9.7,0.468,0.314,0.392,7.8,13.6,10.9,14.1,1.4,1.6,14.3,17.6,0,0.2,0.2,0.063,-5,0.7,-4.4,-0.1
31248,2024,4923,Dalano Banton,NA,PG,24,3,NBA,POR,3,69,8.6,0.491,0.269,0.577,1.5,15.7,8.2,13.1,2.1,0,17.7,24.5,-0.1,0.1,-0.1,-0.059,-4.3,-0.5,-4.8,0
31249,2024,5039,Dalen Terry,NA,SG,21,2,NBA,CHI,35,351,8.4,0.502,0.566,0.289,3.4,15,9.1,15.9,1.4,2.3,16.6,12.9,0,0.4,0.4,0.05,-4.3,1.1,-3.3,-0.1
31250,2024,4387,Damian Jones,NA,C,28,8,NBA,CLE,25,150,12.9,0.624,0.219,0.344,6.8,17.3,12.2,10.3,1,6,19.6,13.2,0.1,0.3,0.4,0.129,-3.3,2.8,-0.5,0.1
31251,2024,4077,Damian Lillard,NA,PG,33,12,NBA,MIL,51,1782,19.9,0.594,0.489,0.436,1.8,10.9,6.5,27.4,1.4,0.5,10.9,28.3,4.2,1.3,5.5,0.147,3.4,-1.5,1.9,1.8
31252,2024,4705,Daniel Gafford,NA,C-PF,25,5,NBA,TOT,48,1256,20.4,0.702,0,0.394,12.1,21.9,16.9,8,1.7,6.7,11.6,14.4,3.2,1.5,4.7,0.18,-0.2,1.2,1.1,1
31253,2024,4705,Daniel Gafford,NA,C,25,5,NBA,WAS,45,1192,19.8,0.707,0,0.405,11.5,21,16.1,7.9,1.7,6.6,11.7,13.8,3,1.4,4.3,0.175,-0.4,1.1,0.7,0.8
31254,2024,4705,Daniel Gafford,NA,PF,25,5,NBA,DAL,3,64,32.4,0.644,0,0.29,22.1,39.4,30.7,10.5,1.5,9.6,10.3,26,0.2,0.1,0.4,0.278,4.3,2.7,7,0.1
31255,2024,4487,Daniel Theis,NA,C,31,7,NBA,TOT,40,671,14.2,0.599,0.206,0.228,10.2,13.9,12.1,8,1.3,4.7,11.5,15.2,1,0.8,1.8,0.127,-1.8,0.5,-1.3,0.1
31256,2024,4487,Daniel Theis,NA,C,31,7,NBA,IND,1,8,-6.8,0.25,0.25,0,0,0,0,0,0,0,0,20.9,0,0,0,-0.265,-13.2,-7.4,-20.6,0
31257,2024,4487,Daniel Theis,NA,C,31,7,NBA,LAC,39,663,14.5,0.606,0.205,0.232,10.3,14,12.2,8.1,1.3,4.7,11.7,15.2,1,0.8,1.8,0.132,-1.6,0.6,-1.1,0.2
31258,2024,3807,Danilo Gallinari,NA,PF-SF,35,14,NBA,TOT,32,475,15.1,0.619,0.497,0.523,3.1,17.5,10.2,12.1,0.8,0.9,6.5,17.8,1,0.2,1.2,0.118,0.4,-1.3,-0.9,0.1
31259,2024,3807,Danilo Gallinari,NA,PF,35,14,NBA,WAS,26,385,13.3,0.581,0.489,0.427,3.3,18.1,10.5,10.7,0.7,0.6,7.2,18.3,0.5,0.1,0.6,0.077,-0.9,-1.8,-2.7,-0.1
31260,2024,3807,Danilo Gallinari,NA,SF,35,14,NBA,DET,6,90,23,0.799,0.545,1.091,2.4,15.3,8.7,18,1.1,1.9,3,15.7,0.5,0,0.5,0.293,5.9,1,7,0.2
31261,2024,3867,Danny Green,NA,SG,36,15,NBA,PHI,2,18,0.7,0,0.5,0,0,12.3,6.1,6.3,2.7,0,0,4.7,0,0,0,-0.036,-7.4,0.7,-6.7,0
31262,2024,4233,Dante Exum,NA,PG,28,7,NBA,DAL,32,631,16.6,0.663,0.32,0.217,3.1,12.3,7.7,20.3,1.4,0.7,10.8,16.9,1.5,0.5,2,0.154,1.1,-0.2,0.9,0.5
31263,2024,4389,Danuel House Jr.,NA,SF,30,8,NBA,PHI,34,509,8.4,0.575,0.476,0.438,3.5,9.2,6.3,7,1.4,0.9,13.2,12.1,0.3,0.4,0.7,0.063,-3.4,-0.6,-4,-0.3
31264,2024,4390,Dario Šarić,NA,C,29,7,NBA,GSW,51,976,16.5,0.617,0.511,0.251,7.4,21.2,14.3,17.5,1.5,0.8,13.6,19.3,1.8,1,2.9,0.141,1.5,0.6,2.1,1
31265,2024,5130,Dariq Whitehead,NA,SF,19,1,NBA,BRK,2,24,4.8,0.255,0.6,0.4,0,18.6,9,15.2,0,3.7,0,10.5,0,0,0,-0.035,-5.5,-2.4,-7.9,0
31266,2024,4708,Darius Garland,NA,PG,24,5,NBA,CLE,29,922,15.4,0.575,0.352,0.26,1.7,6.1,4,27.5,2.1,0.4,17,26,0.4,1.2,1.6,0.084,0.4,-0.7,-0.3,0.4
31267,2024,5041,David Roddy,NA,PF,22,2,NBA,TOT,49,1124,8.6,0.487,0.406,0.172,4.8,15.2,9.8,10.1,1.1,0.9,11.6,18.2,-1,1.1,0.1,0.004,-4,-0.9,-4.9,-0.8
31268,2024,5041,David Roddy,NA,PF,22,2,NBA,MEM,48,1114,8.6,0.485,0.404,0.174,4.9,15.2,9.9,10.2,1.1,0.9,11.5,18.2,-1,1.1,0.1,0.004,-4,-0.9,-4.9,-0.8
31269,2024,5041,David Roddy,NA,PF,22,2,NBA,PHO,1,10,9.6,0.833,0.667,0,0,10.8,5.7,0,0,0,25,17.3,0,0,0,0.01,-2.6,-2.2,-4.8,0
31270,2024,4926,Davion Mitchell,NA,PG,25,3,NBA,SAC,44,579,7,0.503,0.509,0.157,1.3,7.8,4.5,16.3,0.8,0.3,12.8,14.3,0,0.3,0.3,0.022,-4.2,-1.1,-5.3,-0.5
31271,2024,4927,Day'Ron Sharpe,NA,C,22,3,NBA,BRK,39,614,21.5,0.608,0.04,0.465,18.3,28.8,23.4,13.4,1.4,4.7,14.1,19.4,1.4,0.9,2.3,0.177,0.4,0.6,1,0.5
31272,2024,4489,De'Aaron Fox,NA,PG,26,7,NBA,SAC,48,1709,19.6,0.568,0.378,0.315,2.8,10.4,6.5,24.3,2.5,1,9.8,31.2,2,1.8,3.7,0.105,2.2,-0.5,1.7,1.6
31273,2024,4709,De'Andre Hunter,NA,SF,26,5,NBA,ATL,31,881,13.1,0.618,0.442,0.317,2.2,12.7,7.3,6.4,1.3,1.1,10.7,19.5,1.1,0.3,1.3,0.071,-0.7,-1.3,-2,0
31274,2024,4602,De'Anthony Melton,NA,SG,25,6,NBA,PHI,33,959,13.1,0.54,0.588,0.229,3.1,12.1,7.6,14.6,2.7,1.4,9.5,17.7,0.7,1.2,1.9,0.095,-0.7,1,0.3,0.6
31275,2024,3810,DeAndre Jordan,NA,C,35,16,NBA,DEN,29,327,16.1,0.605,0,0.645,16.6,28.3,22.5,8.1,0.8,3.4,16.3,15.5,0.4,0.5,0.9,0.137,-1.9,-0.4,-2.3,0
31276,2024,3872,DeMar DeRozan,NA,SF,34,15,NBA,CHI,53,1996,18.7,0.574,0.167,0.431,1.7,10.6,6.1,21.5,1.5,1.7,7.1,24.8,4.2,1.7,5.9,0.142,1.4,-0.1,1.3,1.6
31277,2024,4710,Dean Wade,NA,PF,27,5,NBA,CLE,44,930,10,0.597,0.868,0.096,4,18,11.1,4.8,1.9,1.5,8.5,10.5,0.7,1.6,2.4,0.122,-1.9,2.1,0.2,0.5
31278,2024,4603,Deandre Ayton,NA,C,25,6,NBA,POR,37,1172,16.6,0.577,0,0.111,10.2,27.9,18.5,8.7,1.6,2.2,12.6,18.5,0.8,1.4,2.2,0.09,-1,-0.1,-1,0.3
31279,2024,4394,Dejounte Murray,NA,SG,27,7,NBA,ATL,52,1820,16.7,0.56,0.356,0.193,2.1,14.2,7.9,22.8,1.7,0.8,10.7,25.1,2,0.7,2.7,0.073,1.3,-1,0.3,1.1
31280,2024,4320,Delon Wright,NA,PG,31,9,NBA,WAS,33,456,14,0.497,0.311,0.238,3,11,6.9,22.6,3.6,1.4,7.5,13.4,0.4,0.4,0.8,0.089,-2,2.3,0.3,0.3
31281,2024,4823,Deni Avdija,NA,SF,23,4,NBA,WAS,54,1521,15.3,0.613,0.29,0.335,3.9,21.3,12.4,18.7,1.3,1.3,15.2,19.7,1.4,1.1,2.4,0.077,-0.4,0,-0.4,0.6
31282,2024,4157,Dennis Schröder,NA,PG,30,11,NBA,TOT,54,1635,13.5,0.553,0.395,0.258,1.5,8.9,5.1,27.7,1.4,0.4,11.9,19.5,1.9,0.7,2.6,0.076,-0.9,-1.3,-2.2,-0.1
31283,2024,4157,Dennis Schröder,NA,PG,30,11,NBA,TOR,51,1559,13.9,0.559,0.394,0.267,1.5,8.6,5,27.6,1.4,0.4,11.7,19.4,2,0.7,2.7,0.083,-0.6,-1.2,-1.8,0.1
31284,2024,4157,Dennis Schröder,NA,PG,30,11,NBA,BRK,3,76,6.2,0.433,0.419,0.097,0,16.2,7.8,29.2,0,0,15.7,21.6,-0.1,0,-0.1,-0.063,-5.4,-3.7,-9.1,-0.1
31285,2024,4490,Dennis Smith Jr.,NA,PG,26,7,NBA,BRK,38,759,14,0.507,0.29,0.163,5.5,12.8,9.1,27.8,3,1.2,14.8,17.9,0.5,0.8,1.3,0.082,-2.1,1.8,-0.3,0.3
31286,2024,5131,Dereck Lively II,NA,C,19,1,NBA,DAL,37,952,17.3,0.724,0.01,0.284,12,21.2,16.6,6.9,1.2,5,15.2,12.4,2.1,1.3,3.4,0.171,-0.7,0.4,-0.3,0.4
31287,2024,5042,Dereon Seabron,NA,SG,23,2,NBA,NOP,5,52,9.1,0.448,0.154,0.462,2.2,12.8,7.5,9.4,1.9,1.9,0,13,0,0.1,0.1,0.081,-3,1.2,-1.8,0
31288,2024,4397,Derrick Jones Jr.,NA,SF,26,8,NBA,DAL,50,1265,11.9,0.598,0.497,0.25,4.9,10.9,7.9,5.3,1.5,2.5,10.5,15.1,1,1.1,2.2,0.082,-1.1,-0.4,-1.5,0.2
31289,2024,3812,Derrick Rose,NA,PG,35,15,NBA,MEM,21,364,13.7,0.54,0.26,0.175,2,10.9,6.3,31.8,1.1,0.5,13.1,22.6,0.2,0.3,0.5,0.06,-0.9,-1.1,-2,0
31290,2024,4492,Derrick White,NA,SG,29,7,NBA,BOS,51,1646,16.4,0.611,0.575,0.199,2.2,10.2,6.4,20.1,1.5,3.2,11.3,19.2,3.1,2.4,5.5,0.161,1.9,1.4,3.3,2.2
31291,2024,4824,Desmond Bane,NA,SG,25,4,NBA,MEM,37,1277,18.8,0.597,0.46,0.201,2.8,12,7.3,28,1.4,1.4,11.6,28.9,1.4,1.3,2.8,0.104,3.4,0.1,3.5,1.8
31292,2024,4321,Devin Booker,NA,PG,27,9,NBA,PHO,45,1597,22.7,0.617,0.302,0.365,2.4,11.9,7.4,32.2,1.3,1,10.3,30.3,4.9,1.4,6.2,0.187,4.2,-1,3.2,2.1
31293,2024,4826,Devin Vassell,NA,SG,23,4,NBA,SAS,50,1583,15.8,0.579,0.45,0.208,1.3,11.4,6.3,17.8,1.6,0.7,7.7,23.4,1.5,0.9,2.4,0.073,1.1,-1.2,-0.1,0.8
31294,2024,4607,Devonte' Graham,NA,PG,28,6,NBA,SAS,12,99,13,0.522,0.733,0.267,2.1,15.5,8.7,25.3,1.4,0.9,8.2,15.5,0.1,0.1,0.2,0.087,-1.2,-0.2,-1.4,0
31295,2024,5132,Dexter Dennis,NA,SG,24,1,NBA,DAL,4,30,18.1,0.541,0.421,0.158,3.6,29.2,16.4,23.8,0,2.9,12.9,33.1,0,0,0,-0.001,1.8,-0.2,1.7,0
31296,2024,4494,Dillon Brooks,NA,SF,28,7,NBA,HOU,45,1414,10.5,0.575,0.448,0.214,2.7,9.4,6.1,7.4,1.4,0.4,10.3,18.8,0.6,1.5,2.1,0.072,-2.7,0,-2.7,-0.2
31297,2024,5133,Dmytro Skapintsev,NA,C,25,1,NBA,NYK,2,2,-19.1,0,0,0,0,0,0,0,0,0,0,21.3,0,0,0,-0.474,-16.3,-9.9,-26.2,0
31298,2024,4400,Domantas Sabonis,NA,C,27,8,NBA,SAC,54,1928,23.5,0.662,0.086,0.374,10,32.3,20.9,34.5,1.1,1.4,18,22.1,6,2.4,8.4,0.209,4.2,2.4,6.6,4.2
31299,2024,5043,Dominick Barlow,NA,PF,20,2,NBA,SAS,23,307,14.7,0.531,0.083,0.405,11.4,18.2,14.8,11.5,1.4,3.3,4.8,14.2,0.5,0.3,0.7,0.116,-1.5,-0.2,-1.7,0
31300,2024,4495,Donovan Mitchell,NA,SG,27,7,NBA,CLE,44,1560,23.9,0.602,0.438,0.297,3,13.6,8.4,29,2.6,1.3,10.5,32.2,3.7,2.7,6.4,0.198,5.7,1.8,7.5,3.8
31301,2024,4608,Donte DiVincenzo,NA,SG,27,6,NBA,NYK,54,1348,16.9,0.613,0.693,0.123,3.3,11.3,7.3,14.6,2.3,1.2,9.5,21,2.5,1.8,4.3,0.153,2.9,1.2,4.1,2.1
31302,2024,4401,Dorian Finney-Smith,NA,PF,30,8,NBA,BRK,45,1265,9.9,0.542,0.677,0.074,6.1,11.9,8.9,6.7,1.3,2,8.6,13.4,0.7,0.9,1.5,0.058,-1.7,-0.4,-2.1,0
31303,2024,4237,Doug McDermott,NA,SF,32,10,NBA,TOT,49,738,9,0.603,0.806,0.073,1.3,5.9,3.6,10.7,0.7,0.2,9.5,15,0.4,0.1,0.5,0.034,-1.5,-2.2,-3.6,-0.3
31304,2024,4237,Doug McDermott,NA,SF,32,10,NBA,SAS,46,700,9.5,0.62,0.805,0.079,1.2,6.3,3.7,11.1,0.7,0.2,9.7,14.8,0.5,0.1,0.6,0.043,-1.2,-2,-3.2,-0.2
31305,2024,4237,Doug McDermott,NA,SF,32,10,NBA,IND,3,38,0.5,0.382,0.824,0,3,0,1.5,3.1,0,0,5.6,19.8,-0.1,0,-0.1,-0.137,-6.8,-5.8,-12.6,-0.1
31306,2024,4085,Draymond Green,NA,PF,33,12,NBA,GSW,29,781,15.1,0.61,0.362,0.219,5.2,21.5,13.4,29.8,1.5,3,23.3,16.1,1,1,2,0.121,0.2,2.7,3,1
31307,2024,4610,Drew Eubanks,NA,C,26,6,NBA,PHO,49,785,14.8,0.663,0.017,0.38,10.1,19.7,15.2,7.9,1.2,4.5,18.4,14.1,1,1,2.1,0.126,-1.9,0.6,-1.3,0.1
31308,2024,5134,Drew Peterson,NA,PF,24,1,NBA,BOS,1,3,43.5,1.5,1,0,0,0,0,59.1,0,0,0,14.4,0,0,0,0.747,28.4,13.5,41.9,0
31309,2024,5045,Dru Smith,NA,SG,26,2,NBA,MIA,9,131,12.7,0.576,0.515,0.061,5.1,7,6,15,3.4,2.2,12.9,13.1,0.1,0.2,0.3,0.119,-2,3.1,1.2,0.1
31310,2024,4611,Duncan Robinson,NA,SF,29,6,NBA,MIA,50,1371,12.9,0.623,0.676,0.145,0.9,9.2,4.9,15.7,1.1,0.7,11.1,19.4,1.4,1.3,2.7,0.096,0,-0.6,-0.6,0.5
31311,2024,5135,Duop Reath,NA,C,27,1,NBA,POR,40,696,16.1,0.595,0.518,0.196,8.9,16.2,12.3,10.4,1.4,2.5,9.1,20.2,1.1,0.6,1.7,0.114,0.6,-0.4,0.2,0.4
31312,2024,4239,Dwight Powell,NA,C,32,10,NBA,DAL,47,726,14.9,0.741,0.021,0.874,12.2,15.2,13.7,12.5,1.4,2.2,17.6,9.4,2,0.7,2.8,0.184,-0.7,0.9,0.2,0.4
31313,2024,4829,Dylan Windler,NA,SF,27,4,NBA,TOT,8,27,17.8,0.682,0.909,0,0,12,6.2,26.5,0,0,0,17.5,0.1,0,0.1,0.216,5,0.4,5.4,0.1
31314,2024,4829,Dylan Windler,NA,SF,27,4,NBA,NYK,3,7,15.4,0.75,1,0,0,15.9,8,19.7,0,0,0,12.2,0,0,0,0.236,3.6,3.9,7.5,0
31315,2024,4829,Dylan Windler,NA,SF,27,4,NBA,LAL,5,20,18.6,0.667,0.889,0,0,10.6,5.6,28.8,0,0,0,19.4,0.1,0,0.1,0.209,5.5,-0.8,4.7,0
31316,2024,5046,Dyson Daniels,NA,PG,20,2,NBA,NOP,52,1139,11.4,0.518,0.43,0.195,5,13.6,9.3,15,3.1,1.8,15.8,12.5,0.4,1.8,2.1,0.091,-2.2,2.6,0.4,0.7
31317,2024,4392,Dāvis Bertāns,NA,PF,31,8,NBA,TOT,18,127,15.1,0.62,0.951,0.366,1.8,9.6,5.7,11,1.9,2.2,2.1,16.6,0.3,0.1,0.4,0.168,1.7,0.6,2.3,0.1
31318,2024,4392,Dāvis Bertāns,NA,PF,31,8,NBA,OKC,15,91,17.2,0.675,0.923,0.577,2.6,9.5,6.2,12.2,1.6,3.1,3,16.1,0.3,0.1,0.4,0.224,3.2,0.7,3.9,0.1
31319,2024,4392,Dāvis Bertāns,NA,PF,31,8,NBA,CHO,3,36,9.8,0.5,1,0,0,9.8,4.7,7.8,2.7,0,0,18.1,0,0,0,0.028,-2,0.4,-1.6,0
31320,2024,5136,E.J. Liddell,NA,PF,23,1,NBA,NOP,8,23,4.2,0.291,0.833,0.333,0,24.1,12.1,5.1,4.2,8.5,22.5,16.6,-0.1,0.1,0,-0.09,-8.7,4,-4.6,0
31321,2024,5137,Emoni Bates,NA,SF,20,1,NBA,CLE,10,76,3.6,0.348,0.8,0.08,1.5,12.8,7.3,9.8,0.6,2.4,3.7,15.3,-0.1,0.1,0,-0.016,-5.4,-0.7,-6.1,-0.1
31322,2024,3815,Eric Gordon,NA,SG,35,16,NBA,PHO,47,1394,11.6,0.599,0.636,0.109,1.2,6.6,4.1,10.4,1.5,1.5,10.9,17.2,0.9,1.1,2,0.069,-0.7,-0.8,-1.5,0.2
31323,2024,4930,Eugene Omoruyi,NA,SF,26,3,NBA,WAS,24,170,21.2,0.587,0.272,0.358,13.6,18.5,16,16.9,4.1,0.5,12.2,26.4,0.3,0.2,0.5,0.133,0.5,0.7,1.2,0.1
31324,2024,4086,Evan Fournier,NA,SG,31,12,NBA,TOT,5,89,5.7,0.401,0.659,0.146,2.5,12.8,7.5,7.5,3.8,0.9,12.1,23.6,-0.3,0.1,-0.2,-0.082,-7.7,0.4,-7.2,-0.1
31325,2024,4086,Evan Fournier,NA,SG,31,12,NBA,NYK,3,39,2.2,0.287,0.75,0.1,0,11.4,5.7,10,5.1,0,4.6,23.9,-0.2,0.1,-0.1,-0.107,-12,0.4,-11.7,-0.1
31326,2024,4086,Evan Fournier,NA,SG,31,12,NBA,DET,2,50,8.4,0.505,0.571,0.19,4.4,13.8,9,5.6,2.9,1.7,18,23.4,-0.1,0,-0.1,-0.062,-4.3,0.5,-3.8,0
31327,2024,4931,Evan Mobley,NA,PF,22,3,NBA,CLE,30,937,19.5,0.628,0.071,0.257,8.8,27,18.1,13.3,1.3,4.2,13.5,20.2,1.5,1.9,3.4,0.176,0.4,2.2,2.6,1.1
31328,2024,5138,Filip Petrušev,NA,C,23,1,NBA,TOT,3,10,5,0.521,0,1,0,11.1,5.5,0,0,0,0,12.2,0,0,0,0.023,-4.9,-3.3,-8.2,0
31329,2024,5138,Filip Petrušev,NA,C,23,1,NBA,PHI,1,3,4,NA,NA,NA,0,37,18.4,0,0,0,NA,0,0,0,0,0.058,-3,-2.1,-5.1,0
31330,2024,5138,Filip Petrušev,NA,C,23,1,NBA,SAC,2,7,5.4,0.521,0,1,0,0,0,0,0,0,0,17.5,0,0,0,0.008,-5.7,-3.8,-9.5,0
31331,2024,4500,Frank Ntilikina,NA,PG,25,7,NBA,CHO,5,43,0,0.253,0.889,0.222,2.5,13.7,7.8,11.3,0,0,9.2,11,-0.1,0,-0.1,-0.099,-10.1,-3.5,-13.5,-0.1
31332,2024,4933,Franz Wagner,NA,SF,22,3,NBA,ORL,47,1564,18.1,0.575,0.315,0.276,3.8,15.9,9.8,20.1,1.6,1,9.7,26.3,2.2,2.1,4.3,0.131,1.8,0.2,2,1.6
31333,2024,4403,Fred VanVleet,NA,PG,29,8,NBA,HOU,47,1727,16,0.557,0.57,0.224,1.1,9.9,5.5,31.5,1.5,2.5,9.7,19.1,3,2.1,5.2,0.143,2.4,0.9,3.3,2.3
31334,2024,4501,Furkan Korkmaz,NA,SG,26,7,NBA,PHI,35,300,9.1,0.519,0.526,0.263,1.5,9.6,5.5,10.7,2.3,0.9,10.5,13.5,0,0.3,0.3,0.054,-3.1,0.4,-2.7,-0.1
31335,2024,5139,GG Jackson II,NA,PF,19,1,NBA,MEM,23,447,15.8,0.581,0.51,0.27,5.5,14.8,10,6.7,1.3,3.3,8.6,23.6,0.2,0.5,0.7,0.078,0.7,-1,-0.3,0.2
31336,2024,4717,Gabe Vincent,NA,PG,27,5,NBA,LAL,5,127,5.9,0.411,0.531,0.063,1.8,2.5,2.2,14.8,2.2,0,5.7,11.8,-0.1,0.1,0,0.012,-5.6,1.4,-4.2,-0.1
31337,2024,3877,Garrett Temple,NA,SG,37,14,NBA,TOR,16,69,8.4,0.486,0.429,0.286,7.8,9.8,8.8,11.3,2.1,0,17.5,17.7,-0.1,0,0,-0.007,-4.7,-1.8,-6.5,-0.1
31338,2024,4718,Garrison Mathews,NA,SG,27,5,NBA,ATL,39,491,7,0.663,0.919,0.152,1.9,8.7,5.2,4.5,1,0.7,12.4,10.1,0.4,0,0.5,0.045,-3,-1,-4,-0.2
31339,2024,4245,Gary Harris,NA,SG,29,10,NBA,ORL,33,743,9.7,0.568,0.678,0.175,2.8,5.7,4.2,10.6,1.8,1.2,8.4,12.5,0.7,0.8,1.5,0.097,-2.1,0.9,-1.2,0.2
31340,2024,4404,Gary Payton II,NA,SG,31,8,NBA,GSW,20,320,13.5,0.588,0.376,0.118,7.2,12.8,10,8.4,3,2,10.9,14.4,0.3,0.4,0.7,0.11,-1.6,2.3,0.7,0.2
31341,2024,4618,Gary Trent Jr.,NA,SG,25,6,NBA,TOR,50,1313,10.3,0.541,0.559,0.088,1,8.5,4.7,7.8,1.8,0.5,6.2,18.4,0.1,0.7,0.8,0.029,-2.1,-1.2,-3.3,-0.4
31342,2024,4405,Georges Niang,NA,PF,30,8,NBA,CLE,53,1152,9.3,0.558,0.622,0.098,1.8,16.5,9.3,7.6,0.5,0.9,8.8,17.5,0.3,1.5,1.8,0.073,-2.9,-0.1,-3,-0.3
31343,2024,4164,Giannis Antetokounmpo,NA,PF,29,11,NBA,MIL,54,1888,29.7,0.651,0.092,0.581,8.1,26.5,17.6,31.5,1.8,2.5,12.8,33,6.7,2.7,9.4,0.24,6.4,2.2,8.6,5.1
31344,2024,4719,Goga Bitadze,NA,C,24,5,NBA,ORL,46,836,18.2,0.643,0.055,0.392,13.3,22,17.6,11.5,1.6,7,13.5,12.7,1.7,1.6,3.3,0.192,-0.2,2.9,2.7,1
31345,2024,3941,Gordon Hayward,NA,SF,33,14,NBA,CHO,25,798,14,0.544,0.205,0.273,3.4,13.6,8.2,21.6,1.7,1.4,13.3,20.9,0.2,0.4,0.6,0.038,-1.3,-0.7,-2,0
31346,2024,5140,Gradey Dick,NA,SG,20,1,NBA,TOR,34,520,8.8,0.547,0.616,0.157,2.9,9.1,5.9,9.8,1.7,0,11.5,15.8,0.1,0.3,0.3,0.032,-3.4,-1.1,-4.5,-0.3
31347,2024,4720,Grant Williams,NA,PF,25,5,NBA,TOT,50,1333,8.9,0.569,0.645,0.185,4.1,11.7,7.9,8.4,0.9,1.8,13.2,14.1,0.5,1,1.4,0.052,-2.4,-0.6,-3,-0.3
31348,2024,4720,Grant Williams,NA,PF,25,5,NBA,DAL,47,1242,8.2,0.56,0.662,0.174,4,10.9,7.4,8.3,0.9,1.9,13.4,13.5,0.3,0.9,1.2,0.048,-2.6,-0.6,-3.3,-0.4
31349,2024,4720,Grant Williams,NA,PF,25,5,NBA,CHO,3,91,17.7,0.647,0.486,0.286,4.7,23.3,13.6,10.1,1.1,1,11.3,21.2,0.1,0,0.2,0.105,0.6,0.4,1,0.1
31350,2024,4620,Grayson Allen,NA,SG,28,6,NBA,PHO,49,1612,13.5,0.69,0.616,0.225,2.3,10.8,6.8,12.9,1.2,1.7,12.7,14,3,1.4,4.3,0.129,0.9,-0.1,0.8,1.1
31351,2024,4937,Greg Brown III,NA,PF,22,3,NBA,DAL,6,40,10.4,0.501,0.273,0.818,8.2,16.4,12.3,13,0,8.7,21.1,20.2,-0.1,0,0,-0.005,-4.9,0.6,-4.3,0
31352,2024,5141,Gui Santos,NA,PF,21,1,NBA,GSW,12,109,17,0.622,0.406,0.469,12,19.8,15.9,8.4,1.3,1.6,7.2,16,0.3,0.1,0.4,0.187,0.3,0,0.3,0.1
31353,2024,4621,Hamidou Diallo,NA,SG,25,6,NBA,WAS,2,5,32.9,0.5,0,0,41.9,0,21.3,28.5,18.6,0,33.3,25.2,0,0,0,0.198,2.5,16,18.4,0
31354,2024,4089,Harrison Barnes,NA,PF,31,12,NBA,SAC,54,1612,11.7,0.628,0.555,0.258,2.9,8.3,5.6,5.1,1.1,0.5,6.7,14.9,2.1,0.9,3.1,0.092,-0.7,-1.2,-1.9,0
31355,2024,4622,Harry Giles,NA,C,25,4,NBA,BRK,16,81,18.2,0.543,0.25,0.295,15.5,19.3,17.4,12.5,0.6,3.3,10.8,29.5,0,0.1,0.1,0.063,-1.1,-1.7,-2.8,0
31356,2024,4623,Haywood Highsmith,NA,PF,27,4,NBA,MIA,40,847,9.6,0.551,0.594,0.129,4.3,10.9,7.5,6.8,2.3,2.3,10.5,12.4,0.2,1.2,1.4,0.081,-2.9,1.4,-1.5,0.1
31357,2024,4939,Herbert Jones,NA,SF,25,3,NBA,NOP,50,1434,13.6,0.628,0.449,0.254,4.5,9.8,7.2,11.3,2,2.9,12.4,15,2,1.8,3.8,0.127,-0.5,1,0.5,0.9
31358,2024,5142,Hunter Tyson,NA,PF,23,1,NBA,DEN,9,27,-9,0.143,0.857,0,0,24.5,12.4,4.3,0,0,22.2,14.5,-0.2,0,-0.1,-0.23,-15.8,-3,-18.8,-0.1
31359,2024,5143,Ibou Badji,NA,C,21,1,NBA,POR,17,199,8.7,0.62,0,0.526,10.2,17.5,13.6,8.7,0.5,9,37.4,8,0,0.2,0.2,0.048,-7.5,2.3,-5.3,-0.2
31360,2024,4837,Immanuel Quickley,NA,SG-PG,24,4,NBA,TOT,50,1361,15.6,0.571,0.476,0.258,1,11.8,6.4,20.2,1,0.4,7.6,23,2.3,0.9,3.3,0.115,1.6,-1,0.6,0.9
31361,2024,4837,Immanuel Quickley,NA,SG,24,4,NBA,NYK,30,720,16.9,0.598,0.484,0.281,0.8,11.2,6,15.6,1.1,0.4,7.6,24.1,1.5,0.7,2.2,0.147,2.5,-0.2,2.2,0.8
31362,2024,4837,Immanuel Quickley,NA,PG,24,4,NBA,TOR,20,641,14.2,0.537,0.467,0.23,1.3,12.5,6.8,25.4,1,0.4,7.7,21.8,0.8,0.3,1.1,0.079,0.7,-1.9,-1.2,0.1
31363,2024,4838,Isaac Okoro,NA,SF,23,4,NBA,CLE,44,1153,11.8,0.599,0.406,0.33,5.1,8,6.6,9.3,1.6,1.5,9.3,13.7,1.5,1.6,3,0.126,-1.7,1.3,-0.4,0.5
